Text,Sentiment Scores,Sentiment Label
"Experience the Future of Pilot Training: Quantum3D to Showcase State-of-the-Art Simulation and Training Systems with Live Demonstrations at I/ITSEC 23

read the full press release
https://quantum3d.com/press-releases/experience-the-future-of-pilot-training-quantum3d-to-showcase-state-of-the-art-simulation-and-training-systems-with-live-demonstrations-at-i-itsec-2023/…

#Quantum3D #aviation #flightsim #parachute #UAV #eVTOL #healthsim","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
"CITIC Offshore #Helicopter and 
@Lilium
 partner to launch eVTOL network in China’s Greater Bay Area

#Lilium and #COHC will work together to develop services in the region based on market demand, and eventually offer regular #eVTOL services

Details: https://verticalmag.com/press-releases/__trashed-6/…","{'neg': 0.037, 'neu': 0.902, 'pos': 0.061, 'compound': 0.25}",positive
"From 28-30 November, join #Leonardo at 
@EuropeanRotors
 in #Madrid, the most important #VTOL show & safety conference in #Europe, to learn about the Company’s vision of #innovation, #safety and #sustainability in the #helicopter sector. #europeanrotors23","{'neg': 0.0, 'neu': 0.767, 'pos': 0.233, 'compound': 0.796}",positive
"Lilium (
@Lilium
 )  and helicopter operator CITIC Offshore Helicopter Co., Ltd. (COHC) today announced an MOU for the companies to collaborate on the establishment of an #eVTOL operation network in #China, starting in the Greater Bay Area, using Lilium’s electric vertical takeoff…","{'neg': 0.0, 'neu': 0.941, 'pos': 0.059, 'compound': 0.3612}",positive
"Eve’s Urban ATM System to Support KookieJar’s Vertiport Operations in Dubai

Read more: https://hubs.la/Q029T9yv0

#advancedairmobility #aam #aircraft #vertiport #technology #tech #urbanairmobility #uam #evtol #airtaxi #software 
@EveAirMobility","{'neg': 0.0, 'neu': 0.903, 'pos': 0.097, 'compound': 0.4019}",positive
"WATCH: 
@EHANG
 CEO Hu Huazhi and various $EH aircraft in Zhuhai — people are excited about the world’s first and only type certificated pilotless passenger #eVTOL EH216-S and its immense potential.","{'neg': 0.0, 'neu': 0.924, 'pos': 0.076, 'compound': 0.34}",positive
"Over the last 6 weeks, #Volocopter made its way to 4 different U.S. states, including first-ever #eVTOL flights in Florida and New York. This is our renewed commitment to commercial entry in the American market through 
@FAA
 certification.","{'neg': 0.0, 'neu': 0.931, 'pos': 0.069, 'compound': 0.3818}",positive
"great news 

#Lilium #eVTOL #COHC #CITIC $Lilium","{'neg': 0.0, 'neu': 0.594, 'pos': 0.406, 'compound': 0.6249}",positive
"We're thrilled to announce that we are deepening our networks in China through a partnership in China's Greater Bay Area with CITIC Offshore Helicopter.

Read more here: https://lilium.com/newsroom-detail/citic-offshore-helicopter-and-lilium-partner-to-launch-evtol-network-in-chinas-greater-bay-area…
 
#Lilium #eVTOL #COHC #CITIC","{'neg': 0.0, 'neu': 0.843, 'pos': 0.157, 'compound': 0.6597}",positive
"California's electric #VTOL innovator .@AIBOT_official awarded $15M grant from CA Competes Program, backed by 
@CAGOV
 GOBiz. Executive Chair Jerry Wang notes milestone for company & sector. Underscores state's commitment to innovation. https://lnkd.in/eb3i43U3","{'neg': 0.0, 'neu': 0.693, 'pos': 0.307, 'compound': 0.8591}",positive
"CITIC Offshore Helicopter and Lilium partner to launch eVTOL Network in China 's Greater Bay Area   $LILM, #Lilium, #eVTOL    https://crweworld.com/article/news-provided-by-globenewswire/3237072/citic-offshore-helicopter-and-lilium-partner-to-launch-evtol-network-in-china-s-greater-bay-area…","{'neg': 0.0, 'neu': 0.884, 'pos': 0.116, 'compound': 0.3612}",positive
"Hyundai takes to the skies, says its eVTOL craft will be flying earlier than you think https://yahoo.com/lifestyle/hyundai-takes-skies-says-evtol-110037361.html?soc_src=social-sh&soc_trk=tw&tsrc=twtr…
#evtol #eaviationnews #hyundai","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
#CES2024: #Hyundai #eVTOL #purposebuiltvehicles (PBVs) https://paulsnewsline.blogspot.com/2023/11/ces-2024-hyundai-evtol-purpose-built.html…,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
"Joby makes New York City's first eVTOL flight - Pilot - https://goo.gl/alerts/fmaKi8
#evtol #eaviationnews #joby","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
"EHang Progresses on Its Long March to Air Mobility Leadership https://futureflight.aero/news-article/2023-11-23/ehang-progresses-its-long-march-air-mobility-leadership… 
#evtol #eaviationnews #ehang","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
"Are you looking to join a progressive, ambitious company which lives and breathes its values and cultures?

We are still #hiring! Know anyone who might be interested?

https://linkedin.com/jobs/view/3772034004…
#jobalert #jobseekers #recruitment #drone #uav #vtol #engineering #aerospaceengineering","{'neg': 0.0, 'neu': 0.732, 'pos': 0.268, 'compound': 0.8847}",positive
"Proceed but with Caution
By Rohit Goel

With growing congestion in major cities of #India, the need for efficient transportation solutions & #electric #airtaxi services have the potential to revolutionise #urbantransportation

#UAM #UrbanAirMobility #eVTOL
https://sps-aviation.com/story/?id=3416&h=Proceed-but-with-Caution…","{'neg': 0.0, 'neu': 0.799, 'pos': 0.201, 'compound': 0.7783}",positive
"A Word from Editor-in-Chief
By 
@jayantbaranwal


In the ever-evolving landscape of #aviation, the #MiddleEast stands tall as a beacon of progress and possibility & has emerged as a nexus of ground breaking #technologies...

#Aviation #Aerospace #UAV #eVTOL","{'neg': 0.0, 'neu': 0.92, 'pos': 0.08, 'compound': 0.4215}",positive
"Count down three days to 
@EuropeanRotors
 2023!
Join 
@ehang
 in Madrid!

Booth: No. 823, GECI Aerospace, Hall 9
Location: IFEMA Madrid, Spain
Date: 28-30 November

#europeanrotors23 #eVTOL #EHang","{'neg': 0.075, 'neu': 0.85, 'pos': 0.075, 'compound': 0.0}",neutral
"We are hiring!

Stirling Dynamics is currently recruiting DO-254 System / Hardware / Electronics Engineers to join our Software & Electronics Hardware team.

Apply today: https://brnw.ch/21wEJgJ

#wearehiring #evtol #electronics","{'neg': 0.0, 'neu': 0.839, 'pos': 0.161, 'compound': 0.5562}",positive
"@elonmusk
 was completely behind on #Evtol and #batteries.


@jobyaviation
 and 
@ArcherAviation
 win.","{'neg': 0.0, 'neu': 0.743, 'pos': 0.257, 'compound': 0.5859}",positive
"KEPCO signs with Vertical for joint development of eVTOL charging facilities 

Read more: https://hubs.ly/Q029RhX70

#evtol #electric #charging #aircraft #aerospace #advancedairmobility 
@VerticalAero","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
"Count down three days to 
@EuropeanRotors
 2023!
Join us in Madrid!

Booth: No. 823, GECI Aerospace, Hall 9
Location: IFEMA Madrid, Spain
Date: 28-30 November

#europeanrotors23 #eVTOL #EHang","{'neg': 0.075, 'neu': 0.85, 'pos': 0.075, 'compound': 0.0}",neutral
"Friday rolls around again, which means the Airport Industry-News round-up is here!

https://ow.ly/gFiw50QaWW8


@Frequentis
 
@SITAonline
 
@airlinesblog
 
@TRA_Conference


#Airport #Transport #AI #Digitalisation #eVTOL #AirportOperations #AirportInfrastructure","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
" Would you come to the 2-day international #Vtol meeting ? 
The goal is to move this technology forward. ","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
"Embracing #eVTOL vehicles adds a disruptive edge, paving the way for sustainable and tech-savvy transportation. The session focussed on driving towards a greener, smarter future!
#mobility
#CITIS2023
#IWIS2023","{'neg': 0.078, 'neu': 0.811, 'pos': 0.111, 'compound': 0.2481}",positive
"Dubai Air Show had some #vtol #motorsports #civilian companies with promise! Can't wait to see these!

https://youtu.be/P75s6M7kCrA?feature=shared… via 
@YouTube","{'neg': 0.0, 'neu': 0.862, 'pos': 0.138, 'compound': 0.4374}",positive
"“Change is for now-and embracing #digitalization is key”  Read the full interview to discover the fundamental changes needed.  Check it out: https://bit.ly/3N22Pin  

#virtualprototyping #SustainableAviation #eVTOL #aerospace #FutureOfAerospace","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
"Chinese context is everything in trying to understand the quite different path 
@ehang
 is taking to bring its autonomous #eVTOL aircraft into commercial service. So I tried to get beyond the numbers in its latest Q3 financial report.:","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
"UAE: EDGE, ANAVIA, and VTOL manufacturing
#UAE 
@_edgegroup
 #vtol","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
"Air taxi test flights were conducted at Tampa Airport. eVTOL tech was tested as it would help short distance transport during busy traffic.

#Tampa #Florida #News #Business #eVTOL #Germany

https://finance.yahoo.com/news/tampa-international-airport-tests-futuristic-150000151.html…","{'neg': 0.0, 'neu': 0.915, 'pos': 0.085, 'compound': 0.4019}",positive
"#EHang takes the stage at theAERO ASIA 2023 in Zhuhai China, stealing the spotlight with our cutting-edge innovations of Urban Air Mobility!

Booth: H11D08, Hall 11
Date: 23-26 Nov

Don't miss the opportunity to witness the future of aviation firsthand!

#UAM #AAM #eVTOL","{'neg': 0.138, 'neu': 0.832, 'pos': 0.03, 'compound': -0.7329}",negative
"JetQuad (Model AB6) - quad jet-engine VTOL drone. The most recent upgrade includes a lot of cosmetic refinement which was largely influenced by the ARC turbogenerator (another FusionFlight product). 

#quad #jet #engine #vtol #drone #jetquad #arc #fusionflight #turbine #uav #uas","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
"Phenix Awarded Heavy Lift VTOL Aircraft Contract

Find out more >> https://hubs.la/Q029KJ8P0

#unmannedsystems #uav #heavylift #vtol #defensetech #aircraft","{'neg': 0.0, 'neu': 0.863, 'pos': 0.137, 'compound': 0.4019}",positive
"eVTOLs to open up new career paths for pilots.
#bizjettv
#eVTOL 
#privatejets
#fabriziopoli
#pilots
#businesstravel
#electricaircraft
#ElectricVehicles","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
"Great. Another Indian startup with a piloted eVTOL concept.
#UAM #AAM #eVTOL","{'neg': 0.0, 'neu': 0.709, 'pos': 0.291, 'compound': 0.6249}",positive
"This #Thanksgiving, we’re thankful for our employees at Pivotal, who continuously set the standard for excellence in the #eVTOL industry, making us the first light eVTOL both to fly and deliver to a customer. Set your Slack to OOO, and take a well-deserved break.","{'neg': 0.0, 'neu': 0.837, 'pos': 0.163, 'compound': 0.8316}",positive
".
@EveAirMobility
 has collaborated with Kookiejar to deploy an Urban ATM system in Dubai.

Read more: https://hubs.la/Q029TbPP0

#advancedairmobility #aam #aircraft #vertiport #technology #tech #urbanairmobility #uam #evtol #airtaxi #software","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
"Another marketing image I created for 
@Doroniaero
 . Give them a visit if you want to invest in the future! #evtol #flyingcar #blender3d #b3d","{'neg': 0.0, 'neu': 0.841, 'pos': 0.159, 'compound': 0.3802}",positive
"People love 
@EHANG
 — the autonomous passenger aviation leader.

Photos from earlier today in Zhuhai, where $EH VT-30 and the world’s first and only type certificated pilotless #eVTOL EH216-S aircraft are on display:","{'neg': 0.0, 'neu': 0.881, 'pos': 0.119, 'compound': 0.6369}",positive
"After delivering $EH earnings way above expectations, 
@EHANG
 founder and CEO Hu Huazhi gave a speech about #eVTOL in Zhuhai:","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
Thankful for our eclectic team here at HopFlyt. It is thanks to them that we have had such massive growth and success in terms of achieving our goal of transforming the transportation industry through our eVTOL aircraft. #thefutureisnow #evtol #uav #venturi #aerospaceengineering,"{'neg': 0.0, 'neu': 0.747, 'pos': 0.253, 'compound': 0.9169}",positive
"#JUMP20 Vertical Take-Off and Landing #UnmannedAircraftSystemLanding on a Navy Ship
via 
@aerovironment


#VTOL #autonomous #Robots #Robotics #Innovation #Tech #Technology #TechNews #ScienceAndTechnology #engineering","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
"EHang records 248% surge in Q3 revenue to US$3.9m on eVTOL license milestone https://cnrobopedia.com/ehang-records-248-surge-in-q3-revenue-to-us3-9m-on-evtol-license-milestone/…
#EHang #eVTOL #typecertificate #airworthiness #flyingcar #airtaxi","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
"KEPCO and 
@VerticalAero
 have signed an agreement to establish a joint working group to study, define and research electric chargers and infrastructure standards.  

Read more: https://hubs.ly/Q029RhPG0

#evtol #electric #charging #aircraft #aerospace #advancedairmobility","{'neg': 0.0, 'neu': 0.904, 'pos': 0.096, 'compound': 0.4939}",positive
Aria Group taps into the #eVTOL market for supply chain opportunities,"{'neg': 0.0, 'neu': 0.794, 'pos': 0.206, 'compound': 0.3818}",positive
Stellantis N.V. and Archer Aviation Inc. announced that they have agreed to significantly expand their partnership by joining forces to produce Archer's flagship electric vertical take-off and landing (#eVTOL) aircraft.,"{'neg': 0.0, 'neu': 0.823, 'pos': 0.177, 'compound': 0.5859}",positive
"Honeywell’s AAM Business Secures $10 Billion in Contracts

Read more: https://hubs.la/Q029N70k0

#advancedairmobility #aam #aviation #aerospace #aircraft #evtol 
@honeywell","{'neg': 0.0, 'neu': 0.881, 'pos': 0.119, 'compound': 0.3182}",positive
" Today we meet Mrs. Eirini Karakasidou who works on the 
@ImAFUSA
 project from our partner, the Municipality of Egaleo as a Senior Researcher. Welcome, Eirini!
#ImAFUSATeam
#HorizonEU
#UAM
#sustainability
#ATM
#drones
#Evtol","{'neg': 0.0, 'neu': 0.901, 'pos': 0.099, 'compound': 0.5093}",positive
"Joby receives grant to support California facility expansion and 690 new jobs

Find out more: https://hubs.la/Q029JXwj0

#advancedairmobility #aam #evtol #transport #aerospace #aviation #flight #aircraft #airtaxi #technology","{'neg': 0.0, 'neu': 0.822, 'pos': 0.178, 'compound': 0.6369}",positive
"MIT researchers have developed new algorithms for trajectory planning and control of a tailsitter that take advantage of the maneuverability and versatility of this type of aircraft.

Written by: Adam Zewe
Image/video credits: 
@MIT
 / MIT AERA

#engineering #tech #robots #vtol","{'neg': 0.0, 'neu': 0.892, 'pos': 0.108, 'compound': 0.5423}",positive
I’m in Zhuhai for the AERO Asia show — an trade show for general aviation for China and South East Asia. Any fans of GA? #GeneralAviation #drones #eVTOL #China #Zhuhai,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
"Honeywell secures $10 billion in AAM contracts

Read more: https://hubs.la/Q029N7MY0

#advancedairmobility #aam #aviation #aerospace #aircraft #evtol 
@honeywell","{'neg': 0.0, 'neu': 0.874, 'pos': 0.126, 'compound': 0.3182}",positive
"Urban-Air Port partners with Micro Nav to simulate real-time AirOne vertiport operations

This partnership will allow UAP to precisely demonstrate the functionality of its Next-Gen AirOne vertiport

Read more here: https://verticalmag.com/press-releases/urban-air-port-partners-with-micro-nav-to-simulate-real-time-airone-vertiport-operations/…

#eVTOL #Verticalmag","{'neg': 0.0, 'neu': 0.944, 'pos': 0.056, 'compound': 0.2263}",positive
".
@jobyaviation
 has been awarded a $9.8 million California Competes grant to support the company's continued statewide expansion. 

Find out more: https://hubs.la/Q029JZFG0

#advancedairmobility #aam #evtol #transport #aerospace #aviation #flight #aircraft #airtaxi #technology","{'neg': 0.0, 'neu': 0.774, 'pos': 0.226, 'compound': 0.7845}",positive
"We are only one week away from EUROPEAN ROTORS in #Madrid!  Will you be attending this #VTOL event?   If so, we hope to see you there.  Want to connect with our team in Spain? Schedule a meeting","{'neg': 0.0, 'neu': 0.869, 'pos': 0.131, 'compound': 0.6286}",positive
EUROPEAN ROTORS is only one week away!  Both Santiago and Scott will be in Spain to connect with the European #VTOL & #eVTOL industry.  Want to connect with our team in Spain? Schedule a meeting,"{'neg': 0.0, 'neu': 0.953, 'pos': 0.047, 'compound': 0.1511}",positive
"http://LandingPorts.com 

List all eVTOL landingports in the word! 

Domain for sale! - Make an offer! 

#evtol #EVtols #vertiports #vertiport #landingports #Dubai #Domains #domainforsale","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
"Phenix Solutions has been awarded a U.S. Air Force Phase II contract for Agile Manufacturing for the Ultra 2XL Heavy Lift VTOL Aircraft

Read more: https://hubs.la/Q029KB100

#unmannedsystems #uav #heavylift #vtol #defensetech #aircraft","{'neg': 0.0, 'neu': 0.868, 'pos': 0.132, 'compound': 0.5267}",positive
What does the future look like for electric vertical take-off and landing (#eVTOL) vehicles AKA flying taxis? It all comes down to #Infrastructure and #Governance. Check out the latest developments here. What do you think will happen? https://dy.si/j6rXA,"{'neg': 0.0, 'neu': 0.928, 'pos': 0.072, 'compound': 0.4329}",positive
".
@ariagroup_
 taps into the #eVTOL market for supply chain opportunities

Analyzing opportunities in volume manufacturing for the #AAM and eVTOL markets, aiming to meet demand for potentially hundreds of composite #airframes and other parts 

Details: https://verticalmag.com/news/aria-group-taps-into-the-evtol-market-for-supply-chain-opportunities/…","{'neg': 0.038, 'neu': 0.831, 'pos': 0.131, 'compound': 0.5719}",positive
EHang Reports Third Quarter 2023 Unaudited Financial Results - Green Stock News https://greenstocknews.com/news/nasdaq/eh/ehang-reports-third-quarter-2023-unaudited-financial-results… $EH #sustainabletransport #eVTOL #earnings,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
"Air Chateau to purchase 100 Midnight eVTOLs from Archer

Find out more: https://hubs.la/Q029yyMT0

#dubaiairshow #evtol #airtaxi #aircraft #aviation #flight #transport #mobility #electric #aerospace #advancedairmobility 
@ArcherAviation","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
"The Real Numbers Behind EHang Revealed   $EH, #EHang, #UAM, #UrbanAirMobility, #UAV, #eVTOL   https://crweworld.com/article/news-provided-by-globenewswire/3234423/ehang-reports-third-quarter-2023-unaudited-financial-results…","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
"Check out this week’s Future Transport-News newsletter here!

https://ow.ly/jeWp50QafEq


@voitechnology
 
@Volocopter
 
@kapschnet
 
@socomec_group
 
@londonevshow


#FutureTransport #Transport #UAM #Micromobility #Decarbonisation #eVTOL #AutonomousVehicles #Sustainability","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
" Dive into the future of urban air mobility in this podcast interview with Aziz Tahiri, VP of Global Aerospace and Defence at Hexagon Manufacturing Intelligence! 

 Tune in now https://hxgn.biz/3u6fScb 

#eVTOLs #UrbanAirMobility #Innovation #Aerospace #PodcastAlert","{'neg': 0.0, 'neu': 0.87, 'pos': 0.13, 'compound': 0.5848}",positive
"NEWS! Philippe Sayegh, Chief Adoption Officer at 
@helloVERSES
, will share insights on technical innovations at 
@FF2020_EU
's Elevating Urban Air Mobility event today.
Learn more: https://youtube.com/watch?v=ve5WNVt2zog….
#AI #spatialwebstandards #HSML #flyingforward2020 #FF2020 #UrbanAirMobility","{'neg': 0.0, 'neu': 0.926, 'pos': 0.074, 'compound': 0.3595}",positive
"This class of sustainable aircraft unlocks the promise of regional air mobility with lower operating costs.

@ElectraAero
 #airmobility #aviation #eVTOL","{'neg': 0.098, 'neu': 0.8, 'pos': 0.102, 'compound': 0.0258}",neutral
One might say that runways are just band-aids on our inability to achieve #VTOL capabilities for all #aircraft categories!  #aviation #engineering,"{'neg': 0.13, 'neu': 0.87, 'pos': 0.0, 'compound': -0.4574}",negative
"EH216 Completed Passenger-Carrying Demo Flight in Okayama Prefecture, Japan

EH216 is a passenger-grade autonomous electric vertical take-off and landing (#eVTOL) vehicle.

Video source: 
@ehang","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
" Progress Update: Our full-scale prototype continues to make rapid progress. Last week, the team successfully brought low-voltage power onto the aircraft for the first time! This marks a key transition into the integration testing phase. #Overair #AAM #eVTOL ","{'neg': 0.0, 'neu': 0.789, 'pos': 0.211, 'compound': 0.8439}",positive
"Electric VTOL maker Joby Aviation’s Marina expansion gives hope for Monterey County’s economic future. 
$JOBY #eVTOL ","{'neg': 0.0, 'neu': 0.838, 'pos': 0.162, 'compound': 0.4404}",positive
"$EH #EHang
Is about to present their 3rd Quarter Earnings on Nov. 22, at 8:00 AM EST.
Despite the balance sheet, the outlook for AC and PC remains very exciting!

Pre-Orders for the #eh216s or #vt30 in the #evtol main-market China are growing.","{'neg': 0.0, 'neu': 0.882, 'pos': 0.118, 'compound': 0.6689}",positive
".
@pivotalaero1
 appoints Cyrus Sigari to its board of directors

Pivotal, a light #eVTOL #aircraft company, has announced the appointment of Cyrus Sigari to its board of directors.

read more here: https://verticalmag.com/press-releases/pivotal-appoints-cyrus-sigari-to-its-board-of-directors/…

#eVTOL #Vertical","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
"AutoFlight Unveiled Autonomous Firefighting eVTOL With A Takeoff Weight Of Two Metric Tons (!) #firefighting #vtol  https://mikeshouts.com/autoflight-autonomous-firefighting-evtol/… via 
@mikeshouts","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
".
@ArcherAviation
 and 
@Air_Chateau
 signed an agreement at the 
@DubaiAirshow
 for up to 100 Midnight eVTOL aircraft. 

Find out more: https://hubs.la/Q029yy_B0

#dubaiairshow #evtol #airtaxi #aircraft #aviation #flight #transport #mobility #electric #aerospace #advancedairmobility","{'neg': 0.0, 'neu': 0.904, 'pos': 0.096, 'compound': 0.4939}",positive
"DFW Airport and Overair collaborate on eVTOL operations

Find out more: https://hubs.la/Q029rpRV0

#evtol #aircraft #aviation #transport #electric #flight #aerospace #electric #vertiport #airport #mobility #advancedairmobility #aam","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
"ArcosJet purchases Lilium eVTOL aircraft

Find out more: https://hubs.la/Q029pyTx0

#advancedairmobility #aam #evtol #mobility #aircraft #jet #transport #airtaxi #dubaiairshow #flight #aerospace #aviation #electric 
@Lilium","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
"Did you know Stirling Dynamics have technical specialists with experience in eVTOL, supporting from concept to certification?

Find out more about our approach to eVTOL with our UAM roundtable discussion: https://brnw.ch/21wECSO 

#aerospace #evtol #engineering","{'neg': 0.0, 'neu': 0.865, 'pos': 0.135, 'compound': 0.6124}",positive
"EASA - European Union Aviation Safety Agency has proposed rules for safe operations of Vertical Take-Off and Landing aircraft (#VTOL), which includes #airtaxis, paving the way for these innovative aircraft to take to the skies in Europe’s cities!  ","{'neg': 0.0, 'neu': 0.793, 'pos': 0.207, 'compound': 0.8356}",positive
"Eve and NATS to develop UAM traffic management services 

Find out more: https://hubs.la/Q029pB_W0

#urbanairmobility #uam #tech #transport #traffic #management #evtol #airtaxi #vertiport","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
"Lift off with us - at the 2023 
@EuropeanRotors
. From 28.-30.11. we will be attending the 3rd edition of the one-and-only European event where the entire vertical takeoff & landing (#VTOL) community comes together. Join us in Madrid/Spain, Hall 9, booth 911. #DiehlAviation #eVTOL","{'neg': 0.0, 'neu': 0.949, 'pos': 0.051, 'compound': 0.296}",positive
In @TahseenConsulting's #MENA+ #tech #policy insight ➔#IPO #digitalwallet #vara #dronedelivery #freetrade #carbonoffsets #EV #carboncredits #FDI #ESG #vtol #VCslowdown #SMEs #creditcards #broadcastingbill #OTT #NBFC #olacabs #ondc,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
In @TahseenConsulting's #MENA+ #tech #policy insight ➔#IPO #digitalwallet #vara #dronedelivery #freetrade #carbonoffsets #EV #carboncredits #FDI #ESG #vtol #VCslowdown #SMEs #creditcards #broadcastingbill #OTT #NBFC #olacabs #ondc,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
"Australian startup develops world’s first hydrogen-powered eVTOL aircraft
#aviation #evtol #aircraft #hydrogen #Vertiia #netzero #sustainability #electricvehicle","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
" Let’s get to know Dr. Dimitris Tzempelikos, Head of Planning and Transparency Department in the Municipality of Egaleo and technical manager at the 
@ImAFUSA_EU
. Welcome on board!
#ImAFUSATeam
#HorizonEU
#UAM
#sustainability
#ATM
#drones
#Evtol","{'neg': 0.0, 'neu': 0.909, 'pos': 0.091, 'compound': 0.5093}",positive
"$ACHR signed an MOU with Air Chateau for the purchase of up to 100 Midnight #eVTOL aircraft in a deal worth ~$500m. Air Chateau will make an initial, non-refundable, pre-delivery  payment of $1m. A definitive agreement w/ $4m of additional pre-delivery  payments is to follow.","{'neg': 0.0, 'neu': 0.889, 'pos': 0.111, 'compound': 0.6249}",positive
".
@bleutechparklv
 #SmartCity the *Future belongs to #eVTOL","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
"Trakka is thrilled to be part of European Rotors 2023 in Madrid, Spain.  Join us at booth #1103 in Hall 9 to experience Trakka's cutting-edge Total Mission Solutions at European Rotors!

#EuropeanRotors #VTOL #TrakkaCam #TrakkaBeam #TotalMissionSolutions  #VerticalFlight","{'neg': 0.0, 'neu': 0.823, 'pos': 0.177, 'compound': 0.7263}",positive
"Robert Machtlinger, CEO of 
@FACC_AG
 — a global aerospace leader in advanced aircraft components, and longtime 
@EHANG
 strategic partner — welcomes $EH COO Xin Fang in Austria 

Machtlinger emphasized his strong belief in the immense potential of type certificated #eVTOL EH216-S.","{'neg': 0.0, 'neu': 0.814, 'pos': 0.186, 'compound': 0.7906}",positive
"Dallas Fort Worth International Airport (DFW) and Overair are set to explore the future of vertiport development and eVTOL aircraft operations within the DFW Metroplex. 

Find out more: https://hubs.la/Q029rtgk0

#evtol #aircraft #aviation #transport #advancedairmobility #aam","{'neg': 0.0, 'neu': 0.947, 'pos': 0.053, 'compound': 0.2263}",positive
"Our partnership with Arlington, TX, will bring the transformative potential of #eVTOL aircraft into reality. Together, we are committed to revolutionizing aerial transportation,

Learn more in this article by 
@ScooterDoll
 of 
@ElectrekCo
.:","{'neg': 0.0, 'neu': 0.853, 'pos': 0.147, 'compound': 0.6523}",positive
"Hartford-Brainard Airport to NYC in an hour. Soon.


@NYCMayor
 Adams Move to Transform Downtown Manhattan Heliport Into Hub for Sustainable Transportation, Local Deliveries.

Bringing Quiet, Electric Flight to New York City 
@jobyaviation
 #AAM #eVTOL #UAM","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
Join us in #Madrid for EUROPEAN ROTORS 2023!  Our team will be on the show floor from November 28-30 at booth 1126 & they're excited to connect with the #VTOL industry.  Want to connect with us while we are there? Schedule a meeting with our team ,"{'neg': 0.0, 'neu': 0.869, 'pos': 0.131, 'compound': 0.636}",positive
"STEALTH VTOL TRANSPORT!!

 https://thedrive.com/the-war-zone/vtol-lift-fan-tactical-transport-design-emerges-under-darpa-program…

#stealth #stealthaircraft #transports #vtol #auroraflightsciences #darpa #sprint #experimental #experimentalaircraft","{'neg': 0.179, 'neu': 0.821, 'pos': 0.0, 'compound': -0.3853}",negative
"#NEWS | A $9.8m grant will support expansion of eVTOL developer Joby Aviation's manufacturing footprint in Marina, CA and the creation of 690 new jobs statewide.

Read more at AviationSource!

https://aviationsourcenews.com/general-aviation/joby-awarded-grant-to-support-california-expansion-and-690-new-jobs/…

#JobyAviation #eVTOL #California #AvGeek","{'neg': 0.0, 'neu': 0.798, 'pos': 0.202, 'compound': 0.7644}",positive
