URL,Date,Text,Lang,Likes,Retweets,Replies
https://twitter.com/hashtag/eVTOL?src=hashtag_click,17/10/2023,"California #eVTOL pioneer 
@ArcherAviation
 will launch air taxi services in the #UAE, make Abu Dhabi its first international hub and manufacture in the emirate's Smart and Autonomous Vehicle Industry (#SAVI) Cluster

https://middleeastainews.com/p/evtol-firm-archer-to-manufacture…

#MiddleEastAINews",en,,,
https://twitter.com/hashtag/eVTOL?src=hashtag_click,17/10/2023,Archer have announced plans to launch an air taxi service in Abu Dhabi and is expected to replace 60–90 minute commutes by car with a 10-20 minute electric air taxi flight  Read further details on the announcement below...  #eVTOL #airtaxi #abudhabi,en,,,
https://twitter.com/hashtag/evtol?src=hashtag_click,17/10/2023,American eVTOL developer Archer has announced that the United Arab Emirates (UAE) will be its launch market for its all-electric air taxi service by 2026 #evtol #ElectricVehicles #airtaxi #uae_news #uae #Emirates #aviation #USA #transport,en,,,
https://twitter.com/hashtag/eVTOL?src=hashtag_click,16/10/2023,Archer Aviation plans to launch air taxi operations in Abu Dhabi in 2026. #eVTOL #AirTaxi #AbuDhabi Source:  TechCrunch,en,,,1
https://twitter.com/hashtag/eVTOL?src=hashtag_click,16/10/2023,"You don’t step into the future. You leap. We’ve taken that leap and are transforming the future of mobility through safe, all-electric, autonomous flight with our 6th Generation, autonomous, #eVTOL air taxi. #ThoseWhoLeap",en,9,3,
https://twitter.com/ArcherAviation,16/10/2023,".
@ArcherAviation
 announces plans to launch air taxi service across the UAE
 
The parties plans to begin #airtaxi operations in #AbuDhabi in 2026

Read more here: https://verticalmag.com/press-releases/archer-abu-dhabi-investment-office-announce-plan-to-launch-air-taxi-service-across-the-uae/…

#eVTOL #urbanairmobility #flyingcars",en,78,21,
https://twitter.com/search?q=%24ACHR&src=cashtag_click,16/10/2023,"Archer and Abu Dhabi Investment Office Announce Plan to Launch Archer's All Electric Air Taxi Service Across the UAE 

$ACHR #ACHR #eVTOL",en,1,,
https://t.co/O0hLDblHHh,16/10/2023,Archer Aviation & Abu Dhabi Investment Office Announce Plan to Launch Archer’s All-Electric Air Taxi Service Across the UAE - Green Stock News https://greenstocknews.com/news/nyse/achr/archer-abu-dhabi-investment-office-announce-plan-to-launch-archer-s-all-electric-air-taxi-service-across-the-uae… $ACHR #sustainabletransport #eVTOL,en,3,,
https://twitter.com/hashtag/airtaxiworldcongress?src=hashtag_click,10/10/2023,"We had a great time exhibiting at the Air Taxi World Congress event in San Francisco last week!

#airtaxiworldcongress #vertiports #advancedairmobility #urbanairmobility #eVTOL #Firstco",en,,,
https://twitter.com/hashtag/eVTOL?src=hashtag_click,07/10/2023,"#eVTOL


@ArcherAviation
, electric air taxi company backed by

@Boeing
, 
@united
 & 
@Stellantis
, plans to bring urban air mobility to India by 2030

""India poised to potentially be world's largest UAM market:"" Archer CCO Nikhil Goel 
@ngoel


http://toi.in/JoeeZb/a24gk via 
@timesofindia",en,22,7,
https://t.co/mskd7zHeox,07/10/2023,"Participants needed for online survey!

Topic: ""Public Acceptance of Urban Air Mobility based on Air Travel Frequency"" https://surveycircle.com/TRC3QR/ via 
@SurveyCircle
 #EmbryRiddle

#PublicAcceptance #UrbanAirMobility #AirTaxi #AirTravel #air #taxi",en,,,
https://twitter.com/hashtag/NEWS?src=hashtag_click,07/10/2023,"#NEWS | Joby Aviation's air taxi begins flight testing with pilot on board. The firm is ramping up their test schedule with the inclusion of pilot manned tests.

Read more at AviationSource!

https://aviationsourcenews.com/general-aviation/joby-begins-flight-testing-with-pilot-on-board/…

#JobyAviation #airtaxi #eVTOL #AvGeek",en,4,1,
https://twitter.com/hashtag/eVTOL?src=hashtag_click,07/10/2023,"Our electric air taxi makes history at UP Summit in Texas as first to fly at the event and in the state. Thank you Dallas-Fort Worth region, for hosting us on our U.S. road trip. Next stop: NBAA-BACE in Vegas, Oct 17-19 #eVTOL #UrbanAirMobility",en,36,9,1
https://twitter.com/hashtag/eVTOL?src=hashtag_click,07/10/2023,"Amongst all the hype of #eVTOL and #Autonomous Air Taxi, it is good to hear a developer making this statement: ""You have to be able to get the people and the systems working together in real environments to learn and iterate."" https://tcrn.ch/3Q3JtLM via 
@techcrunch
 

We need…",en,4,,
https://twitter.com/hashtag/AgilityPrime?src=hashtag_click,05/10/2023,"Witness history in the making! Joby’s eVTOL “Air Taxi” is redefining aviation. It’s fast, efficient, and part of the $131M #AgilityPrime contract with the USAF. 

Ready to fly into the future? Read more https://bit.ly/3PBjCt0

#eVTOL #AirTaxi #FutureOfFlight",en,2,,
https://twitter.com/hashtag/AAM?src=hashtag_click,04/10/2023,"Air taxi Congress is the first step in a correct direction to develop the new era of aviation. Our second century is starting now, not only, 21 century, but also, remote aviation issues are coming in a natural and artificial horizon (ADI) #AAM #drone #UTM #eVTOL #uspace #airtaxi",en,10,2,
https://twitter.com/hashtag/SanFrancisco?src=hashtag_click,02/10/2023,"Join us at Air Taxi World Congress tomorrow!  We will be in #SanFrancisco starting tomorrow to learn about what is taking place in the #uam world, and connect with stakeholders in the #evtol industry. Find us at booth W37 or schedule a meeting with us ",en,1,1,
https://twitter.com/Skyportz1,02/10/2023,"Skyportz: ‘Waterfront vertiports are the future for advanced air mobility’


@Skyportz1
 and its partners will release a concept for an #Australian waterfront e-mobility hub at the World Air Taxi Congress in San Francisco.

Read more here: https://verticalmag.com/press-releases/skyportz-waterfront-vertiports-are-the-future-for-advanced-air-mobility/…

#eVTOL #AirTaxi",en,13,2,1
https://twitter.com/hashtag/SanFrancisco?src=hashtag_click,02/10/2023,"Starting tomorrow, our team will be in #SanFrancisco for Air Taxi World Congress! 

We look forward to the opportunity to learn about the current innovations in the #uam and #evtol industry.  Find us at booth W36 or schedule a meeting with us ",en,,,
https://twitter.com/hashtag/uam?src=hashtag_click,02/10/2023,"Find us at Air Taxi World Congress starting tomorrow! 

We look forward to connecting with the #uam & #evtol industry while we are in sunny #SanFrancisco. 

Our team can be found in #SanFrancisco at booth W36 or you can schedule a meeting with us ",en,,,
https://twitter.com/hashtag/nasa?src=hashtag_click,29/09/2023,"Joby Aviation delivers its first air taxi to US Air Force

#nasa #usairforce #jobyaviation #evtol #vtol #airtaxi #mobilitytechnology #airmobility #mobilitytechnews",en,,,
https://twitter.com/hashtag/AirTaxiWorldCongress?src=hashtag_click,28/09/2023,"Don’t miss our Head of Bus Dev and Sales, Gonzalo Ramos, speaking at #AirTaxiWorldCongress on October 4th. He will provide an update on Overair's #eVTOL development during the Air Taxi Progress, Forecast, and Vertical Integration panel. #airtaxi #AAM #UAM",en,3,,1
https://twitter.com/hashtag/NBAA2023?src=hashtag_click,28/09/2023,"Join us at #NBAA2023 in Las Vegas from Oct. 17-19! Explore the future of air travel as 
@volocopter
's electric 2X air taxi will be on display via a series of flights, unveiling game-changing advanced air mobility tech: https://nbaa.org/2023-press-releases/nbaa-bace-volocopter-flights-to-showcase-groundbreaking-air-mobility-technologies/… #UrbanAirMobility #eVTOL",en,5,4,1
https://twitter.com/hashtag/US?src=hashtag_click,27/09/2023,"#US #AirForce Receives Its First #VTOL Electric Air Taxi: #Joby Aviation delivered the aircraft, which can carry a pilot and four passengers, to Edwards Air Force Base in California for testing https://buff.ly/3rsvqpE #USAF #airTaxi #tech #science #green #environment #EV",en,,,
https://t.co/9ZSCsgRBye,26/09/2023,"The Air Force’s big new electric taxi flies at 200 mph
https://popsci.com/technology/joby-aviation-edwards-air-force-base/… #eVTOL",en,1,,
https://t.co/gHpINnlBJV,26/09/2023,"Joby delivers eVTOL air taxi to U.S. Air Force - Vertical Mag - https://goo.gl/alerts/wcrVwo
#evtol #eaviationnews #joby #airforce",en,,,
https://twitter.com/hashtag/ElectricAviation?src=hashtag_click,26/09/2023,"Exciting news!  Joby Aviation just delivered a five-seat electric air  taxi to the U.S. Air Force, marking the first eVTOL aircraft delivery to a paying customer in the U.S.  

#ElectricAviation #eVTOL #JobyAviation

: 
@jobyaviation


https://futureflight.aero/news-article/2023-09-25/joby-delivers-first-evtol-aircraft-us-air-force…",en,1,1,
https://twitter.com/jobyaviation,25/09/2023,"Congrats to 
@jobyaviation
 on delivering its first aircraft to the 
@usairforce
 — the first-ever delivery of an #eVTOL air taxi to a paying customer in the United States! ",en,4,,
https://twitter.com/jobyaviation,25/09/2023,".
@jobyaviation
 has delivered its #eVTOL aircraft to the U.S. Air Force, giving the air taxi developer a major boost as it seeks commercial certification from the U.S. Federal Aviation Administration (FAA).

Read more here: https://verticalmag.com/news/joby-delivers-evtol-air-taxi-to-u-s-air-force/…

#usairforce #urbanairmobility",en,45,10,1
https://twitter.com/jobyaviation,25/09/2023,"News  


@jobyaviation
 Delivers First #eVTOL Aircraft to Edwards Air Force Base Ahead of Schedule

• $JOBY Aircraft Becomes First Electric Air Taxi Delivered to the 
@usairforce
 

• Believed to be the First Electric Air Taxi Delivered in the U.S

• Aircraft will be Used to…",en,8,4,2
https://twitter.com/hashtag/eVTOL?src=hashtag_click,25/09/2023,"The #eVTOL aircraft, developed by Shanghai TCab Technology, has recently completed all trail flight tests and is on track to have its maiden flight by the end of 2023.

The aircraft, which can carry four passengers and a pilot, will serve as an ""air #taxi"" with a long-term…",en,2,1,
https://twitter.com/hashtag/eVTOL?src=hashtag_click,22/09/2023,"Any 9-11 year olds interested in becoming #eVTOL air taxi pilots? 
@flight_crowd
 gets schoolkids excited about the Future of Flight here at Cool Aeronautics #FoF23 #STEM at RAeS HQ today!",en,10,5,
https://twitter.com/hashtag/SanFrancisco?src=hashtag_click,21/09/2023,SKYTRAC is attending the Air Taxi World Congress.  Join our team in #SanFrancisco from October 2 - 5 to learn all about what is taking place in the #evtol industry. Are you attending? Meet with our team by filling out our form with your availability ,en,,,
https://twitter.com/hashtag/Jerusalem?src=hashtag_click,21/09/2023,"Demo flights of the Chinese-made Ehang two-seater air taxi have commenced from Jerusalem’s Hadassah Hospital. 

#Jerusalem #Israel #Drone #Drones #DroneDelivery #AirTaxi #eVTOL #Tech #Technology #TechNews #TechnologyNews #MiddleEast #MENA #TechMGZN",en,3,2,1
https://twitter.com/hashtag/SanFrancisco?src=hashtag_click,20/09/2023,"You can find the Flight Data Systems' team at Air Taxi World Congress this fall! 
From October 2-5 our team will be in #SanFrancisco connecting with the #uam and #evtol industry.  Connect with our team while they are there by filling out our form ",en,,,
https://twitter.com/hashtag/Ohio?src=hashtag_click,19/09/2023,"Joby Aviation to build air taxi production plant in #Ohio
https://reuters.com/business/aerospace-defense/joby-aviation-build-air-taxi-production-plant-ohio-2023-09-18/… #eVTOL",en,,,
https://twitter.com/hashtag/avgeek?src=hashtag_click,15/09/2023,"The emergence of the new advanced air mobility sector offers the opportunity of a fresh start to creating a new
 training culture for safe 'air taxi' services #avgeek #FoF23 #eVTOL https://ow.ly/ay2150PLX6W",en,7,3,1
https://twitter.com/hashtag/eVTOL?src=hashtag_click,15/09/2023,Amid all the hype for urban air taxi services - one missing part of the puzzle - what does an #eVTOL pilot training career path look like? #avgeek #FoF23 #eVTOL https://ow.ly/Aq9z50PLX6n,en,7,3,
https://twitter.com/ehang,15/09/2023,"A brief video clip from yesterday’s event in Wuhu, Anhui.


@EHANG
 $EH passenger drones are designed for urban air mobility — #eVTOL air taxi:",en,55,18,
https://twitter.com/hashtag/avgeek?src=hashtag_click,15/09/2023,"The emergence of the new advanced air mobility sector offers the opportunity of a fresh start to creating a new
 training culture for safe 'air taxi' services #avgeek #FoF23 #eVTOL https://ow.ly/O4VH50PLWza",en,4,2,
https://twitter.com/hashtag/eVTOL?src=hashtag_click,15/09/2023,Amid all the hype for urban air taxi services - one missing part of the puzzle - what does an #eVTOL pilot training career path look like? #avgeek #FoF23 #eVTOL https://ow.ly/jh3U50PLWvt,en,2,2,1
https://t.co/kHVIp8TiR4,13/09/2023,"eVTOL newbie Dreamfly bags seed fund to advance work on drone, air taxi https://cnrobopedia.com/evtol-newbie-dreamfly-bags-seed-fund-to-advance-work-on-drone-air-taxi/…
#eVTOL #Dreamfly #drone #UAV",en,,,
https://twitter.com/WiskAero,11/09/2023,"It is the first-ever candidate for FAA certification of an autonomous passenger-carrying eVTOL air taxi.

@WiskAero
 #eVTOL #airtaxi",en,,,
https://t.co/TEFvfLr52T,11/09/2023,"Canada to Launch a New Air Taxi Corridor With a Focus on Indigenous Communities - https://goo.gl/alerts/Hrpj56
#eaviationnews #evtol",en,1,,
https://twitter.com/hashtag/NEOM?src=hashtag_click,09/09/2023,#NEOM and Volocopter: First Electric Air Taxi Flight in Saudi Arabia https://cyberpogo.com/2023/06/21/neom-and-volocopter-first-electric-air-taxi-flight-in-saudi-arabia/… #eVTOL #Volocopter #AirTaxi #SaudiArabia #Aircraft,en,4,4,
https://twitter.com/DarrellAviation,08/09/2023,"Which cities are in the lead to roll-out of electric air taxi services? Expert commentary from 
@DarrellAviation
 of 
@EAMaven
 on the global #eVTOL race  #avgeek #FoF23 #AAM #UAM https://ow.ly/XZ3050PJbI1",en,6,3,3
https://twitter.com/WiskAero,07/09/2023,".
@WiskAero
 brings autonomous air taxi to heart of Washington, DC

Read more here: https://verticalmag.com/press-releases/wisk-brings-autonomous-air-taxi-to-heart-of-washington-dc/…

#AirTaxi #eVTOL",en,9,5,2
https://t.co/JjxV8kCqzz,07/09/2023,"Wisk to display autonomous air taxi at Global Aerospace Summit

More details: https://hubs.la/Q021ffmt0

#evtol #autonomous #autonomy #airtaxi #aerospace #airspace #aircraft #flight #aviation #transport 
@WiskAero",en,,,
https://t.co/pBSWsbuM5q,06/09/2023,"Wisk Aero to showcase their autonomous technology by bringing our 6th Generation Air Taxi to the heart of D.C. https://businesswire.com/news/home/20230905824026/en/Wisk-Brings-Autonomous-Air-Taxi-to-Heart-of-Washington-DC… 
#eaviationnews #evtol #wisk #AAM",en,,,
https://t.co/leOCLVlXq9,31/08/2023,"OFFICIAL NEWS RELEASE from the CAAC says, “EH216-S pilotless passenger aircraft is about to enter commercial operation” — http://caacnews.com.cn/thpd/202308/t20230831_1370065.html…


@EHANG
 $EH is soon starting the world’s first and only #eVTOL “air taxi” commercial service with its autonomous passenger aircraft.",en,69,17,
https://t.co/IRK0O1qjJa,30/08/2023,"NASA’s Wind Study to Enhance Air Taxi Safety

Find out more: https://hubs.ly/Q020wvV_0

#advancedairmobility #aam #airtaxi #evtol #nasa #flight #aviation #aircraft #weather #wind #technology #tech #aerospace #mobility 
@NASA",en,2,1,
https://t.co/FSKbnqP9iD,29/08/2023,"A new NASA flight campaign studying wind aims to gather information to enhance air taxi safety. 

Find out more: https://hubs.ly/Q020wCt60

#advancedairmobility #aam #airtaxi #evtol #nasa #flight #aviation #aircraft #weather #wind #technology #tech #aerospace #mobility 
@NASA",en,3,,1
https://twitter.com/hashtag/marinaca?src=hashtag_click,28/08/2023,"Joby Aviation announced that Marina has missed the cut for a new air taxi factory.
#marinaca #montereycounty #santacruzcounty #sanbenitocounty #montereybayarea #electricaircraft #eVTOL",en,,,
https://twitter.com/ehang,28/08/2023,"@ehang
  to Become First Certified Commercial #eVTOL Air Taxi",en,15,4,1
https://t.co/qIW6rv7wz0,26/08/2023,Joby Aviation narrows down to Ohio or North Carolina for new air taxi factory | TechCrunch - https://goo.gl/alerts/AhYJCN #eaviationnews #evtol #joby,en,,,
https://twitter.com/BusinessInsider,22/08/2023,"Great article from 
@BusinessInsider
 Taylor rains about 
@jobyaviation
 

• The growing electric air taxi market is expected to be a $57 billion industry by 2035

• Startups are racing to build the first certified #eVTOL thanks to investments from airlines like 
@united
 and 
@Delta
…",en,1,1,
https://twitter.com/hashtag/AIRTAXI?src=hashtag_click,21/08/2023,"Kolin Schunck of Lufthansa outlines air taxi strategy

The #AIRTAXI team is excited to provide a preview of Kolin Schunck’s upcoming talk on route network planning on Oct. 4.

Read more here:
https://verticalmag.com/q-and-a/kolin-schunck-of-lufthansa-outlines-air-taxi-strategy/…

#eVTOL #futureofflight",en,2,,
https://t.co/tp1wSovzG4,21/08/2023,"Second high-profile test flight crash rocks eVTOL industry! 

Britain is now without a full-size eVTOL air taxi prototype after the unfortunate test flight crash of Vertical Aerospace's VX4 > https://ow.ly/nW3h50PzmxO

#Aerospace #eVTOL #Aircraft",en,,,
https://t.co/pxcTXbDwkW,18/08/2023,Archer Aviation Air Taxi a scam …  https://grizzlyreports.com/we-believe-archer-aviation-inc-nasdaqachr-is-a-lame-duck/… … #archer #evtol #scam #aviation #grizzly #archeraviation,fr,1,,
https://twitter.com/hashtag/eVTOL?src=hashtag_click,16/08/2023,"#eVTOL milestone: Joby Aviation successfully flies production prototype of its S4 eVTOL air taxi https://ifs.link/bWlRq1 A key step on the road to commercial use of #AdvancedAirVehicles 
@FlightGlobal",en,,,
https://twitter.com/ArcherAviation,16/08/2023,"You heard it here first: 
@ArcherAviation
 targets Sydney, Melbourne, and/or Brisbane as #eVTOL air taxi early adopter cities in Australia as the company's chief safety officer launches diplomatic mission Down Under. Intelligence report filed with UK CAA.  https://twitter.com/eVTOLnWithNolen/status/1691682522634080267…",en,4,2,2
https://twitter.com/awscloud,10/08/2023,"UrbanV has announced 
@awscloud
 as its latest partner to develop a city-wide infrastructure for air taxi services in Rome.

Click here to read more  https://ow.ly/Yfz950PwKEi

#evtol #vertiports #urbanmobility",en,,,
https://twitter.com/hashtag/AerospaceInnovation?src=hashtag_click,08/08/2023, Vertical takeoff and landing in action! Boeing's Wisk Aero wows the crowd with innovative air taxi flights at EAA AirVenture. Discover the future of urban mobility. #AerospaceInnovation #AirTaxi,en,,,
https://t.co/6bWPi7OAw9,05/08/2023,"Archer Aims to Revolutionize Air Travel With Its Midnight eVTOL Air Taxi... https://youtu.be/Ao5XmGCBCkI via 
@YouTube
.  

#Bitcoin 
@ArcherAviation
 #evtol 
@ARKInvest
 #recurringDREAM #IcanFLY #EVs  #crypto 
@Teslarati
 #617bostonStRONG $tsla 
@PolestarCars
 
@NIOGlobal",en,2,,
https://twitter.com/hashtag/futureoftransport?src=hashtag_click,04/08/2023,"Tired of traffic jams? Buckle up for the #futureoftransport with Joby's electric air taxi. It's giving Tesla a literal run for its money. 
#CaptainElectro #CptElectro #eVTOL #JobyAviation

https://captainelectro.com/aircraft/who-needs-a-tesla-when-you-can-fly-the-electric-skies-in-a-joby…",en,,,
https://t.co/bGiLb1cFwx,03/08/2023,"Amprius Unveils Industry Leading Ultra-High-Power-High-Energy Lithium-ion Battery, Advancing Aviation and Electric Vehicle Performance.. 400Wh/kg! Great news for upcoming evTOLs and Air Taxi's
https://ow.ly/tEKo50Ps5KO

#USI #AMPRIUS #Batteries #EnergyStorage #eVTOL",en,,,
https://t.co/YvbhtuPn60,02/08/2023,"Archer shares jump on air taxi deal with US Air Force
https://reuters.com/business/aerospace-defense/archer-shares-jump-air-taxi-deal-with-us-air-force-2023-07-31/… #eVTOL",en,1,1,
https://twitter.com/hashtag/Archer?src=hashtag_click,01/08/2023,#Archer shares jump on air taxi deal with #USAirForce https://reuters.com/business/aerospace-defense/archer-shares-jump-air-taxi-deal-with-us-air-force-2023-07-31/… #evtol #airtaxi,en,1,,
https://twitter.com/hashtag/eVTOL?src=hashtag_click,31/07/2023,"A Chinese eVTOL-maker recently succeeded in executing the world's first formation flight of three autonomous #eVTOL aircraft in Shanghai, marking a breakthrough in the electric-powered ""air taxi"" industry.",en,1,,
https://twitter.com/hashtag/eVTOL?src=hashtag_click,31/07/2023,"A Chinese eVTOL-maker recently succeeded in executing the world's first formation flight of three autonomous #eVTOL aircraft in Shanghai, marking a breakthrough in the electric-powered ""air taxi"" industry.",en,109,31,2
https://twitter.com/hashtag/eVTOL?src=hashtag_click,30/07/2023,"A Chinese eVTOL-maker recently succeeded in executing the world's first formation flight of three autonomous #eVTOL aircraft in Shanghai, marking a breakthrough in the electric-powered ""air taxi"" industry.",en,,,
https://twitter.com/hashtag/eVTOL?src=hashtag_click,29/07/2023,"A Chinese eVTOL-maker recently succeeded in executing the world's first formation flight of three autonomous #eVTOL aircraft in Shanghai, marking a breakthrough in the electric-powered ""air taxi"" industry.",en,8,3,2
https://twitter.com/hashtag/eVTOL?src=hashtag_click,29/07/2023,"A Chinese eVTOL-maker recently succeeded in executing the world's first formation flight of three autonomous #eVTOL aircraft in Shanghai, marking a breakthrough in the electric-powered ""air taxi"" industry.",en,37,15,1
https://t.co/pvYeYu1mIH,28/07/2023,"Wisk has completed the first public demonstration flight of a fully autonomous eVTOL fixed-wing air taxi. Find out more: https://hubs.la/Q01ZfHyS0

#advancedairmobility #aam #evtol #oshkosh #demonstration #flight #aerospace #electric #transport #autonomous #technology #airtaxi",en,,,
https://twitter.com/hashtag/autonomous?src=hashtag_click,28/07/2023,"The air mobility company completed the world's first public demonstration flight of an #autonomous #eVTOL fixed-wing air taxi.


@WiskAero
 #WiskAero 
@EAA
 #AirVenture",en,1,1,
https://twitter.com/WiskAero,27/07/2023,"The first public demonstration flight of a fully autonomous eVTOL was just completed by 
@WiskAero
 at the 
@EAA
 AirVenture.

During the flight, the #eVTOL air taxi successfully transitioned from hovering to wingborne flight four times, while also performing various maneuvers to…",en,4,,
https://t.co/z2yeCNmdVy,27/07/2023, Wisk Aero has just achieved a groundbreaking milestone! They completed the world's first-ever public demonstration flight of an autonomous eVTOL air taxi. Read more about this exciting moment in aviation history here: https://aviation24.be/manufacturers/wisk/wisk-aero-completes-first-ever-public-demonstration-flight-at-eaa-airventure/… #Aviation #Innovation #eVTOL,en,1,,
https://twitter.com/WiskAero,26/07/2023,"Congratulations to 
@WiskAero
 who made history today with the world’s first public demonstration flight of a fully #autonomous, electric vertical takeoff and landing (#eVTOL), fixed-wing air taxi

Watch the video and read more here:",en,2,,
https://twitter.com/WiskAero,26/07/2023,"The first-ever public demonstration of a completely autonomous eVTOL flight took place, showcasing the Wisk Aero fifth-generation air taxi 
@WiskAero
 #evtol #ElectricVehicle #flights #aviation #airtaxi #autonomous",en,2,,
https://twitter.com/hashtag/SkyDrive?src=hashtag_click,24/07/2023,JUST IN: Japanese eVTOL manufacturer SkyDrive secures substantial orders for its electric air taxi in Vietnam and the US. Thriving in the aviation industry with impressive designs and partnerships. #SkyDrive #eVTOL #aviation,en,,,
https://twitter.com/hashtag/DrDiplexTechNomad?src=hashtag_click,21/07/2023, Soar into the future with Embraer's electric air taxi! This game-changer in urban mobility is set to take flight in 2026. Read all about it in my latest article. #DrDiplexTechNomad #UrbanMobility #eVTOL #GreenTech #AviationInnovation ,en,,1,
https://twitter.com/hashtag/JobyAviation?src=hashtag_click,21/07/2023,"Joby Aviation has received clearance from the FAA to begin flight tests on its first production prototype. The company aims to ship its eVTOL aircraft to customers by 2024 and launch an air taxi service by 2025. 

#JobyAviation #AirTaxi #Aircraft #Tech #ITW

Image: Joby Aviation",en,,,
https://twitter.com/search?q=%24BLDE&src=cashtag_click,18/07/2023,"40% of $BLDE COGS are Landing Fees for the NYC - JFK air taxi route.

However, $JOBY estimates Skyport Support & Landing Fees as 11c / 86c total cost per available seat mile (~13%) in their 2026 projections

Any explanation?

#aviation #evtol #airmobility",en,1,,
https://t.co/q7nORZZroM,16/07/2023,"Wisk to Display Air Taxi at EAA AirVenture Oshkosh.

Find out more: https://hubs.la/Q01XSnTv0

#advancedairmobility #aam #evtol #aircraft #aviation #aviationindustry #autonomous #airtaxi #oshkosh #airshow #aerospace #transport #technology",en,6,2,
https://twitter.com/hashtag/ShakespeareSunday?src=hashtag_click,16/07/2023,"""I hope to see London once ere I die."" 

-Henry IV P2 5:3 
#ShakespeareSunday

#eVTOL #AAM #UAM

@VirginAtlantic
 To Fly eVTOL Air Taxi Trials in the UK | 
@AINonline

https://ainonline.com/aviation-news/air-transport/2022-07-18/virgin-atlantic-fly-evtol-air-taxi-trials-uk…",en,,,
https://t.co/ALaIHWjv3g,15/07/2023,"Wisk Aero to Display Air Taxi at EAA AirVenture in Oshkosh.
Unlike competitors Joby, Archer, and Lilium, Wisk plans for its four-passenger air taxi to fly itself
https://flyingmag.com/wisk-aero-to-display-air-taxi-at-eaa-airventure-in-oshkosh/… #eVTOL",en,4,3,
https://twitter.com/hashtag/NEOM?src=hashtag_click,13/07/2023,#NEOM and Volocopter: First Electric Air Taxi Flight in Saudi Arabia https://astercaster.com/2023/06/21/neom-and-volocopter-first-electric-air-taxi-flight-in-saudi-arabia/… #AirTaxi #SaudiArabia #Volocopter #eVTOL #Aircraft,en,3,3,
https://twitter.com/hashtag/NEOM?src=hashtag_click,13/07/2023,#NEOM and Volocopter: First Electric Air Taxi Flight in Saudi Arabia https://liwaiwai.com/2023/06/21/neom-and-volocopter-first-electric-air-taxi-flight-in-saudi-arabia/?utm_source=ReviveOldPost&utm_medium=social&utm_campaign=ReviveOldPost… #SaudiArabia #Volocopter #eVTOL #Aircraft #AirTaxi,en,4,4,
https://twitter.com/hashtag/NEOM?src=hashtag_click,13/07/2023,#NEOM and Volocopter: First Electric Air Taxi Flight in Saudi Arabia https://cyberpogo.com/2023/06/21/neom-and-volocopter-first-electric-air-taxi-flight-in-saudi-arabia/… #Aircraft #Volocopter #SaudiArabia #AirTaxi #eVTOL,en,6,4,
https://twitter.com/hashtag/eVTOL?src=hashtag_click,09/07/2023,"USA: Joby Aviation's first production prototype #eVTOL passenger air taxi aircraft came off the assembly line a little over a week ago. Some information: 

Flying Magazine: https://flyingmag.com/joby-rolls-out-first-aircraft-from-production-line/…

NPR: https://npr.org/2023/07/01/1185060325/joby-electric-flying-taxi…

Vertical Flight Society: https://evtol.news/joby-aviation-s4-production-prototype…",en,4,2,
https://twitter.com/hashtag/EVTOL?src=hashtag_click,07/07/2023,"Air Taxi Manufacturers Joby, Lilium Take More Baby Steps Toward Certification #EVTOL",en,6,,
https://twitter.com/hashtag/vertiport?src=hashtag_click,06/07/2023,"Australia releases air taxi vertiport guidelines

Following extensive community and industry consultation, Australia’s aviation regulator, the Civil Aviation Safety Authority, has released guidelines for #vertiport design.

Read more here:
https://verticalmag.com/press-releases/australia-releases-air-taxi-vertiport-guidelines/…

#eVTOL #drone",en,15,4,
https://t.co/q95DZllDmL,04/07/2023,"New research by Horizon Aircraft shows growing support for the development of air taxi services in Canada.

https://lnkd.in/et4U_7U4

#urbanairmobility #advancedairmobility #evtol #airtaxi #electricaviation",en,2,,
https://t.co/sNIhePNStR,03/07/2023,"Air taxi progress hindered by FAA regulatory, management issues, says DOT inspector general’s office 
https://smartcitiesdive.com/news/air-taxi-progress-faa-regulatory-management-us-dot/653933/… #TransportationIoT #eVTOL #IoTLaw",en,,1,1
https://t.co/M7hnFgYqbA,03/07/2023,NEOM and Volocopter launch first electric air taxi flight in Saudi Arabia https://evtolinsights.com/2023/06/neom-and-volocopter-launch-first-electric-air-taxi-flight-in-saudi-arabia/… #VTOL #eVTOL #UAM #AAM #Aviation #Mobility #NEOM #SaudiArabia #Volocopter,en,1,,
https://t.co/yJ29GsosLt,03/07/2023,Air taxi eVTOLs star at Paris Air Show’s first aerial mobility section https://dronedj.com/2023/06/26/air-taxi-evtols-star-at-paris-air-shows-first-aerial-mobility-section/… #VTOL #eVTOL #UAM #AAM #Aviation #Mobility #ParisAirShow #parisairshow2023,en,2,,
https://twitter.com/hashtag/JobyAviation?src=hashtag_click,29/06/2023,Joby's first production eVTOL air taxi is cleared to fly #JobyAviation #eVTOL #AirTaxis #ElectricAircraft #FAA,en,,2,
https://twitter.com/hashtag/eVTOL?src=hashtag_click,27/06/2023,"Air taxi #eVTOL was the center of attention at Paris Air Show, where it made its first appearance.",en,,,
https://twitter.com/volocopter,27/06/2023,"READ: 
@volocopter
's chief commercial and financial officer Christian Bauer sat down with AAM Report to share its plans on certifying and launching its #eVTOL business, including its preparations for the VoloCity air taxi services at the 2024 Olympics. https://bit.ly/3NtyZTu",en,,,1
